,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
14618,14366,97,OffSeason,[8-inf],Standard,[160-260],[3-4],True
14619,14465,129,OffSeason,[8-inf],Standard,[160-260],[2-2],True
14620,14467,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14621,14468,129,OffSeason,[8-inf],Standard,[160-260],[2-2],True
14622,14469,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14623,14470,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
14624,14373,210,OffSeason,[0-1],Standard,[0-160],[2-2],False
14625,14471,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
14626,14472,63,OffSeason,[8-inf],Standard,[0-160],[2-2],True
14627,14465,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
14628,14473,695,Christmas,[4-7],Standard,[260-360],[5-inf],True
14629,14474,673,OffSeason,[2-3],Standard,[260-360],[1-1],False
14630,14475,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
14631,14474,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
14632,9551,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14633,11532,83,OffSeason,[4-7],Standard,[0-160],[2-2],True
14634,14476,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
14635,14477,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
14636,14462,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14637,14479,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
14638,14480,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
14639,14481,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
14640,14482,749,OffSeason,[8-inf],Standard,[0-160],[2-2],False
14641,14483,20,OffSeason,[2-3],Standard,[160-260],[5-inf],False
14642,14480,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14643,12959,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14644,13767,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
14645,14483,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14646,3336,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
14647,13767,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
14648,14485,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14649,14485,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
14650,14462,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14651,14486,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14652,11852,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
14653,14488,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14654,14482,63,OffSeason,[8-inf],Standard,[0-160],[2-2],True
14655,13683,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14656,14489,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14657,14490,774,OffSeason,[2-3],Standard,[0-160],[5-inf],True
14658,13683,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
14659,14491,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
14660,14492,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
14661,14493,38,OffSeason,[8-inf],Standard,[160-260],[2-2],False
14662,14494,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
14663,14495,108,OffSeason,[8-inf],Standard,[160-260],[1-1],False
14664,14490,775,OffSeason,[0-1],Standard,[0-160],[5-inf],False
14665,14496,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
14666,8044,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
14667,14498,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
14668,3456,262,OffSeason,[0-1],Standard,[160-260],[2-2],False
14669,14499,129,OffSeason,[8-inf],Standard,[160-260],[2-2],True
14670,14500,528,Christmas,[2-3],Standard,[260-360],[3-4],True
14671,14482,91,OffSeason,[2-3],Standard,[0-160],[2-2],False
14672,14501,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
14673,14502,433,OffSeason,[0-1],Standard,[260-360],[5-inf],False
14674,706,776,NewYear,[8-inf],Standard,[160-260],[3-4],True
14675,478,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14676,484,237,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
14677,500,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14678,505,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14679,506,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14680,513,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14681,519,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14682,527,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
14683,557,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14684,562,102,OffSeason,[4-7],Nonref,[160-260],[5-inf],False
14685,566,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14686,586,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14687,1899,20,OffSeason,[2-3],Standard,[160-260],[5-inf],False
14688,606,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14689,613,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14690,615,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14691,616,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14692,618,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
14693,620,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14694,623,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14695,645,65,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
14696,647,207,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14697,663,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14698,664,243,OffSeason,[0-1],Standard,[160-260],[3-4],False
14699,666,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14700,667,26,Easter,[2-3],Standard,[160-260],[3-4],True
14701,668,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14702,689,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14703,695,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14704,698,256,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],True
14705,703,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
14706,725,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14707,730,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14708,2320,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14709,768,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
14710,771,237,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
14711,788,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
14712,810,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14713,831,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14714,812,625,Easter,[2-3],Standard,[160-260],[3-4],False
14715,866,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14716,869,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14717,870,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14718,875,132,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
14719,877,777,Easter,[2-3],Nonref,[160-260],[5-inf],True
14720,903,778,OffSeason,[4-7],Nonref,[0-160],[1-1],False
14721,911,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14722,914,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14723,921,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14724,928,156,OffSeason,[4-7],Nonref,[160-260],[1-1],True
14725,929,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
14726,934,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14727,950,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
14728,991,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14729,1010,174,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
14730,1011,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14731,1025,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14732,1027,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14733,1034,207,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14734,362,102,OffSeason,[4-7],Nonref,[160-260],[5-inf],False
14735,1037,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14736,1044,207,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14737,1050,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14738,1065,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14739,1111,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
14740,1436,299,LowSeason,[2-3],Nonref,[260-360],[3-4],True
14741,1127,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14742,1136,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14743,1190,169,Easter,[2-3],Nonref,[260-360],[3-4],True
14744,1210,174,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
14745,1211,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14746,1225,741,OffSeason,[4-7],Nonref,[0-160],[3-4],True
14747,1250,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
14748,1265,231,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],False
14749,1271,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14750,1274,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14751,1332,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14752,1333,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14753,1360,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14754,1366,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
14755,1367,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
14756,1376,79,HighSeason,[2-3],Nonref,[160-260],[3-4],True
14757,1385,779,LowSeason,[4-7],Standard,[0-160],[1-1],False
14758,706,102,OffSeason,[4-7],Nonref,[160-260],[5-inf],False
14759,1395,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14760,1403,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14761,1427,237,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
14762,1454,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
14763,1834,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14764,1462,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14765,1490,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14766,1497,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14767,1513,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14768,1532,216,HighSeason,[2-3],Standard,[260-360],[5-inf],False
14769,1558,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
14770,1563,198,LowSeason,[4-7],Standard,[160-260],[5-inf],True
14771,1588,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14772,1598,199,OffSeason,[8-inf],Nonref,[160-260],[3-4],True
14773,1602,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
14774,1624,174,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
14775,1659,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14776,1677,148,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14777,1701,73,LowSeason,[4-7],Standard,[160-260],[3-4],False
14778,1725,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14779,1754,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14780,1758,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
14781,1800,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14782,1807,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14783,1850,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14784,1914,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
14785,1917,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14786,1930,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
14787,1935,207,HighSeason,[2-3],Standard,[260-360],[5-inf],True
14788,1938,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14789,1975,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14790,1982,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14791,2020,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
14792,2032,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
14793,2089,110,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
14794,2111,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14795,2123,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14796,2125,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14797,2139,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14798,2197,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14799,2218,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14800,2232,101,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
14801,2236,163,HighSeason,[4-7],Nonref,[160-260],[3-4],True
14802,2245,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14803,2265,163,HighSeason,[4-7],Nonref,[160-260],[3-4],True
14804,2279,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14805,2297,125,HighSeason,[2-3],Standard,[160-260],[2-2],False
14806,2299,263,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
14807,2307,80,HighSeason,[2-3],Standard,[0-160],[2-2],True
14808,2317,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14809,2360,219,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14810,2363,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14811,2368,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
14812,2369,219,HighSeason,[2-3],Nonref,[160-260],[2-2],True
14813,2378,278,LowSeason,[2-3],Standard,[260-360],[3-4],False
14814,2388,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14815,2399,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14816,2408,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14817,2423,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14818,2475,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14819,2491,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
14820,2510,248,LowSeason,[2-3],Standard,[160-260],[3-4],False
14821,2578,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14822,2603,374,LowSeason,[0-1],Nonref,[260-360],[5-inf],True
14823,2615,295,HighSeason,[2-3],Standard,[160-260],[5-inf],False
14824,2618,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14825,2701,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14826,3657,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14827,2794,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
14828,2933,215,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
14829,2823,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14830,2875,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14831,2890,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
14832,2921,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
14833,2930,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
14834,3109,316,LowSeason,[0-1],Nonref,[0-160],[2-2],False
14835,3188,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14836,3236,346,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
14837,3241,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14838,3251,336,HighSeason,[0-1],Nonref,[160-260],[3-4],True
14839,3257,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14840,3403,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
14841,3459,139,OffSeason,[4-7],Standard,[160-260],[5-inf],True
14842,3544,346,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
14843,3556,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14844,3584,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
14845,3588,355,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
14846,3613,403,LowSeason,[0-1],Nonref,[160-260],[5-inf],True
14847,3635,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14848,2106,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14849,3641,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
14850,3643,193,LowSeason,[4-7],Standard,[160-260],[2-2],True
14851,3645,388,OffSeason,[2-3],Standard,[360-500],[5-inf],True
14852,3673,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14853,3701,139,OffSeason,[4-7],Standard,[160-260],[5-inf],True
14854,3782,148,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14855,3788,685,NewYear,[4-7],Standard,[260-360],[5-inf],False
14856,3816,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14857,3866,374,LowSeason,[0-1],Nonref,[260-360],[5-inf],True
14858,3896,463,OffSeason,[0-1],Standard,[260-360],[5-inf],True
14859,3901,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14860,3946,237,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
14861,4015,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14862,2324,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14863,4159,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
14864,4243,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14865,4302,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14866,4304,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
14867,4314,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14868,4336,428,WinterVacation,[4-7],Nonref,[260-360],[5-inf],True
14869,4341,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14870,4362,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
14871,4366,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14872,4400,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14873,4436,433,OffSeason,[0-1],Standard,[260-360],[5-inf],False
14874,4444,442,OffSeason,[0-1],Nonref,[260-360],[3-4],True
14875,4363,432,NewYear,[2-3],Standard,[160-260],[5-inf],True
14876,4461,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14877,4500,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14878,4521,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14879,4529,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14880,4635,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14881,4639,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14882,4645,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
14883,4690,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14884,4723,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14885,4739,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14886,4752,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14887,4801,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14888,4811,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
14889,4814,780,NewYear,[4-7],Nonref,[160-260],[5-inf],False
14890,4819,237,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
14891,4856,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14892,4865,675,NewYear,[2-3],Nonref,[160-260],[5-inf],False
14893,4936,0,WinterVacation,[2-3],Standard,[260-360],[5-inf],True
14894,4938,58,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
14895,4948,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14896,4967,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
14897,4974,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
14898,3413,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14899,4994,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14900,5016,65,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
14901,5022,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
14902,3604,204,OffSeason,[2-3],Nonref,[260-360],[2-2],True
14903,5059,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14904,5060,447,NewYear,[4-7],Nonref,[160-260],[5-inf],True
14905,5063,482,WinterVacation,[2-3],Nonref,[160-260],[5-inf],True
14906,5084,283,OffSeason,[0-1],Nonref,[160-260],[3-4],True
14907,5105,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14908,5116,120,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
14909,5132,279,OffSeason,[4-7],Nonref,[260-360],[2-2],True
14910,5138,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14911,5163,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14912,5167,487,WinterVacation,[2-3],Nonref,[260-360],[5-inf],True
14913,5169,424,NewYear,[2-3],Standard,[160-260],[3-4],False
14914,5179,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
14915,5193,687,NewYear,[4-7],Standard,[160-260],[5-inf],False
14916,5197,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14917,5200,100,HighSeason,[4-7],Standard,[260-360],[5-inf],True
14918,5259,675,NewYear,[2-3],Nonref,[160-260],[5-inf],False
14919,5261,139,OffSeason,[4-7],Standard,[160-260],[5-inf],True
14920,5262,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14921,5267,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14922,5290,469,WinterVacation,[2-3],Standard,[160-260],[5-inf],True
14923,5295,781,WinterVacation,[2-3],Nonref,[0-160],[5-inf],True
14924,5333,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14925,5346,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
14926,5382,435,OffSeason,[0-1],Nonref,[160-260],[2-2],True
14927,5389,120,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
14928,5395,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14929,5409,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14930,5414,512,NewYear,[2-3],Standard,[160-260],[5-inf],False
14931,5417,503,NewYear,[2-3],Nonref,[160-260],[5-inf],True
14932,5423,488,Christmas,[2-3],Nonref,[160-260],[3-4],True
14933,5473,476,NewYear,[2-3],Nonref,[160-260],[3-4],False
14934,5501,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14935,5528,563,WinterVacation,[4-7],Standard,[260-360],[5-inf],False
14936,5530,474,WinterVacation,[2-3],Standard,[0-160],[2-2],True
14937,5547,115,WinterVacation,[2-3],Nonref,[160-260],[3-4],True
14938,5586,482,WinterVacation,[2-3],Nonref,[160-260],[5-inf],True
14939,5631,458,WinterVacation,[2-3],Standard,[260-360],[3-4],True
14940,5671,482,WinterVacation,[2-3],Nonref,[160-260],[5-inf],True
14941,5675,707,NewYear,[0-1],Nonref,[260-360],[5-inf],False
14942,5691,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
14943,5747,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14944,5769,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
14945,5771,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
14946,5794,88,OffSeason,[2-3],Nonref,[260-360],[3-4],True
14947,5807,214,HighSeason,[2-3],Standard,[160-260],[5-inf],True
14948,5824,94,Easter,[4-7],Standard,[160-260],[3-4],True
14949,5833,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
14950,5837,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14951,5844,782,Easter,[0-1],Standard,[160-260],[5-inf],False
14952,5851,198,LowSeason,[4-7],Standard,[160-260],[5-inf],True
14953,5788,44,WinterVacation,[2-3],Standard,[160-260],[2-2],True
14954,5869,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
